fid,tipo,cd_geocodd,nm_municip,cd_geocodb,area_ha,area_km2,densid_pop,nm_subdist,nm_meso,nm_micro,cd_geocodi,cd_geocods,id,SHAPE__Length,nm_bairro,SHAPE__Area,nm_distrit,cd_geocodm
3234,URBANO,292740805,SALVADOR, ,8.14011668,8.14012881,143.36382481,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260140,29274080526,54529,1312.56433258409, ,81401.172634325,SALVADOR,2927408
3235,URBANO,292740805,SALVADOR, ,6.7034599,6.70346988,104.27435525,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260141,29274080526,54530,1443.95272178296, ,67034.60366774,SALVADOR,2927408
3236,URBANO,292740805,SALVADOR, ,12.34278609,12.34280448,88.71565631,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260142,29274080526,54531,1603.62933150957, ,123427.850614485,SALVADOR,2927408
3237,URBANO,292740805,SALVADOR, ,5.43499437,5.43500247,67.89325338,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260143,29274080526,54532,1403.88828203213, ,54349.94713793,SALVADOR,2927408
3238,URBANO,292740805,SALVADOR, ,7.59927616,7.5992875,121.0639814,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260144,29274080526,54533,1278.80362532944, ,75992.76705876,SALVADOR,2927408
3239,URBANO,292740805,SALVADOR, ,9.03597805,9.03599153,62.9703999,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260145,29274080526,54534,1378.15022693432, ,90359.767359145,SALVADOR,2927408
3240,URBANO,292740805,SALVADOR, ,19.07812176,19.07815021,57.13342163,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260146,29274080526,54535,1958.09382833611, ,190781.23354077,SALVADOR,2927408
3241,URBANO,292740805,SALVADOR, ,1.28934849,1.28935042,442.0830779,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260147,29274080526,54536,506.455784022667, ,12893.486069755,SALVADOR,2927408
3242,URBANO,292740805,SALVADOR, ,6.98683817,6.98684854,186.20698493,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260148,29274080526,54537,1248.37083755734, ,69868.38325261,SALVADOR,2927408
3243,URBANO,292740805,SALVADOR, ,5.50106788,5.50107605,235.95383691,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260149,29274080526,54538,1610.97010428365, ,55010.679722685,SALVADOR,2927408
3244,URBANO,292740805,SALVADOR, ,3.27798839,3.27799325,234.28968297,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260150,29274080526,54539,803.138757882703, ,32779.882961735,SALVADOR,2927408
3245,URBANO,292740805,SALVADOR, ,4.48586703,4.48587369,311.86789864,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260151,29274080526,54540,1141.64320398208, ,44858.676024345,SALVADOR,2927408
3246,URBANO,292740805,SALVADOR, ,3.76592019,3.76592577,220.66287313,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260152,29274080526,54541,1234.91124693251, ,37659.19996962,SALVADOR,2927408
3247,URBANO,292740805,SALVADOR, ,13.87290281,13.87292332,56.44087996,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260153,29274080526,54542,1473.00058347183, ,138729.02842817,SALVADOR,2927408
3248,URBANO,292740805,SALVADOR, ,40.05668988,40.05674909,12.45732645,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260154,29274080526,54543,2903.38871743368, ,400566.89357661,SALVADOR,2927408
3249,URBANO,292740805,SALVADOR, ,33.50804158,33.5080912,52.85290616,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260155,29274080526,54544,3584.6132679593, ,335080.42645281,SALVADOR,2927408
3250,URBANO,292740805,SALVADOR, ,1.444302,1.44430415,261.02535254,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260156,29274080526,54545,508.703572858185, ,14443.012358205,SALVADOR,2927408
3251,URBANO,292740805,SALVADOR, ,1.95125735,1.95126025,117.36004977,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260157,29274080526,54546,636.515966037507, ,19512.57645223,SALVADOR,2927408
3252,URBANO,292740805,SALVADOR, ,3.01964411,3.01964859,153.66026408,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260158,29274080526,54547,818.179697805642, ,30196.439542585,SALVADOR,2927408
3253,URBANO,292740805,SALVADOR, ,3.06736427,3.06736882,289.49893283,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260159,29274080526,54548,778.365383397416, ,30673.647769945,SALVADOR,2927408
3254,URBANO,292740805,SALVADOR, ,1.57719453,1.57719688,337.30728625,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260160,29274080526,54549,581.359540289791, ,15771.944101105,SALVADOR,2927408
3255,URBANO,292740805,SALVADOR, ,4.09047833,4.09048442,248.38133967,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260161,29274080526,54550,929.47300340809, ,40904.786216015,SALVADOR,2927408
3256,URBANO,292740805,SALVADOR, ,28.04828515,28.04832702,29.91265752,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260162,29274080526,54551,2382.01281883039, ,280482.847296795,SALVADOR,2927408
3257,URBANO,292740805,SALVADOR, ,7.60704611,7.60705735,132.37707474,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260163,29274080526,54552,1203.77705228556, ,76070.465040905,SALVADOR,2927408
3258,URBANO,292740805,SALVADOR, ,8.61486271,8.6148755,56.87836115,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260164,29274080526,54553,1565.80669011166, ,86148.61197534,SALVADOR,2927408
3259,URBANO,292740805,SALVADOR, ,8.02616167,8.02617362,93.19509335,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260165,29274080526,54554,1328.44088587415, ,80261.61793101,SALVADOR,2927408
3260,URBANO,292740805,SALVADOR, ,5.94068179,5.94069064,148.46758624,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260166,29274080526,54555,1161.51002488063, ,59406.819648415,SALVADOR,2927408
3261,URBANO,292740805,SALVADOR, ,7.2906782,7.29068906,113.98099594,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260167,29274080526,54556,1179.72604088078, ,72906.77773862,SALVADOR,2927408
3262,URBANO,292740805,SALVADOR, ,9.61121943,9.61123376,179.89365817,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260168,29274080526,54557,1344.07708057906, ,96112.184339715,SALVADOR,2927408
3263,URBANO,292740805,SALVADOR, ,143.50374601,143.50395814,8.18095902,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260169,29274080526,54558,6260.91054939141, ,1435037.45521352,SALVADOR,2927408
3264,URBANO,292740805,SALVADOR, ,5.38704482,5.38705281,120.65966726,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260170,29274080526,54559,1227.18868896844, ,53870.440631605,SALVADOR,2927408
3265,URBANO,292740805,SALVADOR, ,0.92671331,0.92671469,330.19871626,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260171,29274080526,54560,545.779279802305, ,9267.134895525,SALVADOR,2927408
3266,URBANO,292740805,SALVADOR, ,2.03062143,2.03062445,278.73199369,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260172,29274080526,54561,627.465425862091, ,20306.215441165,SALVADOR,2927408
3267,URBANO,292740805,SALVADOR, ,3.60853804,3.60854339,78.14787556,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260173,29274080526,54562,1049.81520694317, ,36085.377492765,SALVADOR,2927408
3268,URBANO,292740805,SALVADOR, ,8.04630394,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260174,29274080526,54563,1457.84085833392, ,80463.04271821,SALVADOR,2927408
3269,URBANO,292740805,SALVADOR, ,4.97890448,4.97891187,103.63710252,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260175,29274080526,54564,1596.27044920314, ,49789.04047275,SALVADOR,2927408
3270,URBANO,292740805,SALVADOR, ,1.25977989,1.25978176,337.360021,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260176,29274080526,54565,768.764649076848, ,12597.79751633,SALVADOR,2927408
3271,URBANO,292740805,SALVADOR, ,8.29191812,8.29193042,136.03587384,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260177,29274080526,54566,1299.58614874005, ,82919.17423823,SALVADOR,2927408
3272,URBANO,292740805,SALVADOR, ,16.99439682,16.99442202,39.2481721,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260178,29274080526,54567,2750.14636095192, ,169943.98361853,SALVADOR,2927408
3273,URBANO,292740805,SALVADOR, ,7.67020506,7.67021643,113.81686655,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260179,29274080526,54568,1604.76777138454, ,76702.04909251,SALVADOR,2927408
3274,URBANO,292740805,SALVADOR, ,7.4683648,7.46837591,49.14053665,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260180,29274080526,54569,1399.23206885588, ,74683.648792855,SALVADOR,2927408
3275,URBANO,292740805,SALVADOR, ,3.99453317,3.99453911,129.92737983,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260181,29274080526,54570,877.055654098908, ,39945.33442537,SALVADOR,2927408
3276,URBANO,292740805,SALVADOR, ,11.31557237,11.31558922,81.21539077,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260182,29274080526,54571,1910.55810212222, ,113155.72764724,SALVADOR,2927408
3277,URBANO,292740805,SALVADOR, ,4.34636228,4.34636874,116.41902238,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260183,29274080526,54572,1098.48239666086, ,43463.61461701,SALVADOR,2927408
3278,URBANO,292740805,SALVADOR, ,9.46926123,9.46927532,94.30499907,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260184,29274080526,54573,1416.16497955659, ,94692.61062296,SALVADOR,2927408
3279,URBANO,292740805,SALVADOR, ,38.19994594,38.2000027,12.77486821,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260185,29274080526,54574,2996.30351983638, ,381999.477932455,SALVADOR,2927408
3280,URBANO,292740805,SALVADOR, ,8.26266493,8.26267723,100.69375536,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260186,29274080526,54575,1382.57064541654, ,82626.663134705,SALVADOR,2927408
3281,URBANO,292740805,SALVADOR, ,9.84908059,9.84909524,51.07068089,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260187,29274080526,54576,1596.0628125214, ,98490.810522185,SALVADOR,2927408
3282,URBANO,292740805,SALVADOR, ,6.44661113,6.44662072,94.00273817,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260188,29274080526,54577,1095.81742919364, ,64466.110027965,SALVADOR,2927408
3283,URBANO,292740805,SALVADOR, ,0.68136399,0.68136501,416.81037009,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260189,29274080526,54578,478.863923711132, ,6813.643744855,SALVADOR,2927408
3284,URBANO,292740805,SALVADOR, ,0.32503462,0.3250351,1965.94151522,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260190,29274080526,54579,372.890896270816, ,3250.34858173,SALVADOR,2927408
3285,URBANO,292740805,SALVADOR, ,5.47095418,5.47096232,157.19355191,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260191,29274080526,54580,1410.83198110876, ,54709.54841039,SALVADOR,2927408
3286,URBANO,292740805,SALVADOR, ,8.89618438,8.89619761,106.67478861,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260192,29274080526,54581,1532.93575696102, ,88961.84630949,SALVADOR,2927408
3287,URBANO,292740805,SALVADOR, ,29.25463854,29.25468192,1.7433107,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260193,29274080526,54582,2173.1407285855, ,292546.37988789,SALVADOR,2927408
3288,URBANO,292740805,SALVADOR, ,89.37751061,89.37764368,27.94882363,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260194,29274080526,54583,4652.78137326004, ,893775.08318208,SALVADOR,2927408
3289,URBANO,292740805,SALVADOR, ,73.23056697,73.23067611,11.11556035,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260195,29274080526,54584,4635.96348125334, ,732305.67933351,SALVADOR,2927408
3290,URBANO,292740805,SALVADOR, ,7.64208336,7.6420948,50.24800271,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260196,29274080526,54585,1639.75165585341, ,76420.84221361,SALVADOR,2927408
3291,URBANO,292740805,SALVADOR, ,19.26927552,19.26930437,39.80423919,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260197,29274080526,54586,2389.28931903692, ,192692.75278239,SALVADOR,2927408
3292,URBANO,292740805,SALVADOR, ,2.31814769,2.31815114,505.1439389,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260198,29274080526,54587,675.037989782454, ,23181.47043935,SALVADOR,2927408
3293,URBANO,292740805,SALVADOR, ,0.99770938,0.99771086,462.05771289,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260199,29274080526,54588,427.580140592074, ,9977.092204315,SALVADOR,2927408
3294,URBANO,292740805,SALVADOR, ,6.35102832,6.35103779,188.4731347,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260200,29274080526,54589,1471.60847777815, ,63510.28495886,SALVADOR,2927408
3295,URBANO,292740805,SALVADOR, ,1.28707138,1.2870733,425.77217533,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260201,29274080526,54590,499.539268833094, ,12870.710347455,SALVADOR,2927408
3296,URBANO,292740805,SALVADOR, ,1.58815797,1.58816033,275.79079426,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260202,29274080526,54591,582.638815536765, ,15881.576833885,SALVADOR,2927408
3297,URBANO,292740805,SALVADOR, ,0.77651283,0.77651399,370.888358,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260203,29274080526,54592,388.120396682589, ,7765.1271,SALVADOR,2927408
3298,URBANO,292740805,SALVADOR, ,8.27046107,8.27047342,53.44313169,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260204,29274080526,54593,1587.6035041344, ,82704.602576805,SALVADOR,2927408
3299,URBANO,292740805,SALVADOR, ,0.88698195,0.88698327,449.839374,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260205,29274080526,54594,481.866391107407, ,8869.82048861,SALVADOR,2927408
3300,URBANO,292740805,SALVADOR, ,4.60821927,4.60822615,220.4752909,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260206,29274080526,54595,936.257380970387, ,46082.183685405,SALVADOR,2927408
3301,URBANO,292740805,SALVADOR, ,15.43311803,15.43314105,27.92691381,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260207,29274080526,54596,1717.59599001992, ,154331.17230112,SALVADOR,2927408
3302,URBANO,292740805,SALVADOR, ,3.98438138,3.98438732,170.1641799,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260208,29274080526,54597,1068.82569026054, ,39843.815664785,SALVADOR,2927408
3303,URBANO,292740805,SALVADOR, ,2.08041791,2.08042101,162.94778704,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260209,29274080526,54598,696.202186107425, ,20804.172799245,SALVADOR,2927408
3304,URBANO,292740805,SALVADOR, ,9.25856025,9.25857409,51.19578839,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260210,29274080526,54599,1278.6283473947, ,92585.606904985,SALVADOR,2927408
3305,URBANO,292740805,SALVADOR, ,5.07441116,5.07441875,110.55453392,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260211,29274080526,54600,1405.52783419329, ,50744.11644614,SALVADOR,2927408
3306,URBANO,292740805,SALVADOR, ,2.60993532,2.60993919,266.67288028,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260212,29274080526,54601,815.65456949313, ,26099.34723318,SALVADOR,2927408
3307,URBANO,292740805,SALVADOR, ,18.42647348,18.42650078,59.42528172,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260213,29274080526,54602,2357.66528668097, ,184264.712636105,SALVADOR,2927408
3308,URBANO,292740805,SALVADOR, ,0.91678342,0.91678478,407.94743634,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260214,29274080526,54603,517.651292337782, ,9167.83473952,SALVADOR,2927408
3309,URBANO,292740805,SALVADOR, ,11.99465629,11.99467417,73.0324132,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260215,29274080526,54604,1497.5666679641, ,119946.56739546,SALVADOR,2927408
3310,URBANO,292740805,SALVADOR, ,28.90761081,28.90765389,21.55138575,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260216,29274080526,54605,3106.42815811972, ,289076.113140125,SALVADOR,2927408
3311,URBANO,292740805,SALVADOR, ,1.30662561,1.30662754,495.16788848,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260217,29274080526,54606,460.999935652437, ,13066.26005325,SALVADOR,2927408
3312,URBANO,292740805,SALVADOR, ,17.62201154,17.62203761,49.02951741,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260218,29274080526,54607,3123.79290844461, ,176220.10677778,SALVADOR,2927408
3313,URBANO,292740805,SALVADOR, ,18.94453714,18.94456514,93.53606097,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260219,29274080526,54608,1992.9509060106, ,189445.371943255,SALVADOR,2927408
3314,URBANO,292740805,SALVADOR, ,143.21191883,143.21213038,4.46191254,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260220,29274080526,54609,6445.76609793518, ,1432119.18237716,SALVADOR,2927408
3315,URBANO,292740805,SALVADOR, ,5.61565191,5.61566022,115.21352341,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260221,29274080526,54610,1084.90204595376, ,56156.52648184,SALVADOR,2927408
3316,URBANO,292740805,SALVADOR, ,3.02977489,3.02977937,293.09064803,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260222,29274080526,54611,729.29687461537, ,30297.74948617,SALVADOR,2927408
3317,URBANO,292740805,SALVADOR, ,4.65647195,4.65647885,91.48543642,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260223,29274080526,54612,1254.5925185563, ,46564.718356315,SALVADOR,2927408
3318,URBANO,292740805,SALVADOR, ,7.39389465,7.39390564,106.84475007,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260224,29274080526,54613,2203.55180288999, ,73938.93253948,SALVADOR,2927408
3319,URBANO,292740805,SALVADOR, ,83.47322477,83.47334948,9.69171604,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260225,29274080526,54614,4479.59418527101, ,834732.236655565,SALVADOR,2927408
3320,URBANO,292740805,SALVADOR, ,24.02253654,24.02257247,75.67882258,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260226,29274080526,54615,2530.48371246299, ,240225.37226819,SALVADOR,2927408
3321,URBANO,292740805,SALVADOR, ,16.58192091,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260227,29274080526,54616,1951.78921920948, ,165819.20203934,SALVADOR,2927408
3322,URBANO,292740805,SALVADOR, ,66.32672025,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260228,29274080526,54617,3327.75866631836, ,663267.211715535,SALVADOR,2927408
3323,URBANO,292740805,SALVADOR, ,24.06771876,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260229,29274080526,54618,2973.79217134031, ,240677.190711155,SALVADOR,2927408
3324,URBANO,292740805,SALVADOR, ,6.73870066,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260230,29274080526,54619,1340.93179821531, ,67386.99923069,SALVADOR,2927408
3325,URBANO,292740805,SALVADOR, ,6.61424395,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260231,29274080526,54620,1219.75625903926, ,66142.432918585,SALVADOR,2927408
3326,URBANO,292740805,SALVADOR, ,0.98181197,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260232,29274080526,54621,672.467181702769, ,9818.118794665,SALVADOR,2927408
3327,URBANO,292740805,SALVADOR, ,14.44196848,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260233,29274080526,54622,1898.65518672039, ,144419.678399835,SALVADOR,2927408
3328,URBANO,292740805,SALVADOR, ,44.76560218,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260234,29274080526,54623,3018.35034350729, ,447656.054027345,SALVADOR,2927408
3329,URBANO,292740805,SALVADOR, ,35.69158727,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260235,29274080526,54624,3129.26621816191, ,356915.85964088,SALVADOR,2927408
3330,URBANO,292740805,SALVADOR, ,13.52170568,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260236,29274080526,54625,2118.30471031352, ,135217.05074032,SALVADOR,2927408
3331,URBANO,292740805,SALVADOR, ,12.70152404,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260237,29274080526,54626,1576.73096270836, ,127015.231902945,SALVADOR,2927408
3332,URBANO,292740805,SALVADOR, ,10.82282205,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260238,29274080526,54627,1701.46105849309, ,108228.220137125,SALVADOR,2927408
3333,URBANO,292740805,SALVADOR, ,6.97999957,0,0,VALÉRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805260239,29274080526,54628,1359.56350017933, ,69799.99566333,SALVADOR,2927408
3334,URBANO,292740805,SALVADOR, ,10.31536123,10.31537643,47.79272994,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270001,29274080527,54629,1664.33092450964, ,103153.617787405,SALVADOR,2927408
3335,URBANO,292740805,SALVADOR, ,2.20831481,2.20831807,443.77665268,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270002,29274080527,54630,697.127859917236, ,22083.150947725,SALVADOR,2927408
3336,URBANO,292740805,SALVADOR, ,2.57577361,2.57577741,350.57377071,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270003,29274080527,54631,759.866475354628, ,25757.738925145,SALVADOR,2927408
3337,URBANO,292740805,SALVADOR, ,1.52362577,1.52362802,655.01551998,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270004,29274080527,54632,525.914275050042, ,15236.25645369,SALVADOR,2927408
3338,URBANO,292740805,SALVADOR, ,1.85387809,1.85388082,402.93852319,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270005,29274080527,54633,966.603794129504, ,18538.79240364,SALVADOR,2927408
3339,URBANO,292740805,SALVADOR, ,2.62037948,2.62038334,217.14380184,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270006,29274080527,54634,798.658191791805, ,26203.796512825,SALVADOR,2927408
3340,URBANO,292740805,SALVADOR, ,4.40728092,4.40728741,162.0044108,VITÓRIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805270007,29274080527,54635,1586.19859979579, ,44072.8016056,SALVADOR,2927408
